Region,Location,Season,Category,Current Utilization,Forecast Utilization,Duration,Competitor Rate,Recommend Rate,Current Rate
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,25,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,26,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,27,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,28,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,29,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,30,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),EDAR (Peugeot 208 Automatic),103,,31,"70,44 €",35.98,70.44
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,1,€27.63,27.73,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,2,€27.63,27.73,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,3,€27.63,16.82,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,4,€27.63,16.82,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,5,€27.63,17.34,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,6,€27.63,17.34,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,7,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,8,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,9,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,10,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,11,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,12,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,13,€27.63,14.43,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,14,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,15,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,16,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,17,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,18,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,19,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,20,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,21,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,22,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,23,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,24,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,25,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,26,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,27,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,28,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,29,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,30,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),HDMR (VW Polo Manual),95,,31,€27.63,15.76,27.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,1,"26,99 €",27.53,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,2,"26,99 €",27.53,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,3,"26,99 €",16.62,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,4,"26,99 €",16.62,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,5,"26,99 €",17.14,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,6,"26,99 €",17.14,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,7,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,8,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,9,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,10,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,11,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,12,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,13,"26,99 €",14.23,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,14,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,15,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,16,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,17,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,18,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,19,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,20,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,21,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,22,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,23,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,24,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,25,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,26,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,27,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,28,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,29,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,30,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MCMR (Toyota Aygo 3 doors Manual),95,,31,"26,99 €",15.56,27.53
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,1,€27.53,27.63,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,2,€27.53,27.63,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,3,€27.53,16.72,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,4,€27.53,16.72,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,5,€27.53,17.24,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,6,€27.53,17.24,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,7,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,8,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,9,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,10,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,11,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,12,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,13,€27.53,14.33,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,14,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,15,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,16,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,17,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,18,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,19,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,20,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,21,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,22,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,23,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,24,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,25,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,26,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,27,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,28,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,29,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,30,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),MDMR (Volkswagen UP 5 doors Manual),95,,31,€27.53,15.66,27.63
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,1,€27.53,27.43,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,2,€27.53,27.43,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,3,€27.53,16.52,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,4,€27.53,16.52,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,5,€27.53,17.04,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,6,€27.53,17.04,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,7,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,8,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,9,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,10,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,11,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,12,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,13,€27.53,14.13,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,14,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,15,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,16,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,17,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,18,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,19,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,20,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,21,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,22,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,23,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,24,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,25,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,26,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,27,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,28,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,29,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,30,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),NBMH (Fiat 500 Dolcevita),95,,31,€27.53,15.46,27.43
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,1,€71.44,85.73,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,2,€71.44,85.73,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,3,€71.44,55.73,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,4,€71.44,55.73,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,5,€71.44,56.95,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,6,€71.44,56.95,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,7,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,8,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,9,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,10,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,11,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,12,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,13,€71.44,50.86,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,14,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,15,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,16,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,17,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,18,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,19,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,20,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,21,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,22,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,23,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,24,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,25,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,26,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,27,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,28,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,29,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,30,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFAR (Skoda Kamiq Automatic),103,,31,€71.44,44.38,85.73
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,1,€30.73,36.88,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,2,€30.73,36.88,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,3,€30.73,23.78,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,4,€30.73,23.78,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,5,€30.73,24.41,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,6,€30.73,24.41,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,7,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,8,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,9,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,10,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,11,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,12,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,13,€30.73,20.92,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,14,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,15,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,16,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,17,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,18,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,19,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,20,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,21,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,22,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,23,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,24,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,25,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,26,€30.73,22.51,36.88
Porto Airport,Porto Airport,SEP6_WE(06/09/2023--07/09/2023),SFMR (Volkswagen T-Roc Manual),103,,27,€30.73,22.51,36.88
